clust,lden,den,ID,Lat,Lon,depth,Country_number,Code,Grav_tot,reg_pop_growth,MPA_SCORE,RATING,Productivity_mean
267,-0.356674944,0.4,560,-16.21,145.78,0,2,AUS,4,0.080866101,2,Partially Effective,401.7376667
268,0.711102156,1.8125,562,-16.2218,146.012,0,2,AUS,3,0.124553405,2,Partially Effective,304.8292902
269,-0.274523418,0.5,563,-16.2301,179.105,0,16,FJI,6,-8.278761439,2,Partially Effective,427.6637735
270,0.136174028,0.875,572,-16.2419,145.862,0,2,AUS,4,0.090433029,2,Partially Effective,315.7515688
271,0.448044012,1.8,568,-16.23,139.25,0,2,AUS,0,0.000761956,0,none,901.5
272,0.927367134,2.375,574,-16.2419,145.966,0,2,AUS,3,0.110495725,2,Partially Effective,310.193521
273,-0.356674944,0.4,577,-16.24,139.6,1,2,AUS,0,0.001176268,0,none,1022.840927
274,1.800058272,33.25,578,-16.2577,-145.616,0,13,PYF,0,3.938015462,0,none,289.2532578
275,0.09531018,0.8,580,-16.29,139.42,1,2,AUS,0,0.00083853,0,none,985.9832018
276,-0.180850056,0.55,581,-16.29,149.96,1,2,AUS,0,0,0,none,222.2127147
277,-0.597837001,0.25,582,-16.3154,179.279,1,16,FJI,12,-6.878357996,2,Partially Effective,412.3945389
278,0.081865756,0.875,584,-16.3248,178.923,1,16,FJI,6,-9.323898637,2,Partially Effective,406.0737399
279,0.8160887,2.125,586,-16.3292,43.9689,0,9,MDG,12,137.799619,0,none,691.1928466
280,0.581965877,1.75,587,-16.3566,179.33,1,16,FJI,15,-6.825034485,2,Partially Effective,461.6460237
281,-0.43618021,0.375,588,-16.3751,179.154,1,16,FJI,34,-6.895740977,2,Partially Effective,502.0805037
282,0.607641798,1.5625,598,-16.39,145.57,1,2,AUS,13,0.056498543,0,none,30437.88237
283,0.318288415,1.125,592,-16.3885,179.028,0,16,FJI,15,-8.08387989,2,Partially Effective,516.8721966
284,0.832909123,2,593,-16.38,139.6,0,2,AUS,0,0.000923421,0,none,1117.529799
285,-0.223143551,0.5,595,-16.3903,-38.9769,0,7,BRA,159,70.62982851,0,none,41994.71624
286,-0.180850056,0.55,602,-16.41,139.63,0,2,AUS,0,0.00089702,0,none,1117.917362
287,2.105201945,14.1875,601,-16.4191,-152.258,0,13,PYF,1,146.7767492,0,none,149.9908145
288,0.215891208,1.375,603,-16.4208,145.996,0,2,AUS,4,0.101857134,2,Partially Effective,403.8171246
289,-0.005025168,0.7,638,-16.4,123.04,0,2,AUS,0,0.000795457,0,none,1102.78164
290,3.363841595,28.6,608,-16.42,139.47,1,2,AUS,0,0.000695628,0,none,1139.84899
291,-0.356674944,0.4,618,-16.44,123.05,0,2,AUS,1,0.000751715,0,none,1146.178409
292,2.368685503,11.6875,619,-16.457,-151.776,0,13,PYF,29,128.6315137,0,none,155.897589
293,-0.23101773,0.5,615,-16.44,-143.96,0,13,PYF,1,-0.84431218,0,none,154.002728
294,0.587786665,1.5,620,-16.4581,145.982,0,2,AUS,6,0.098506935,2,Partially Effective,420.0743832
295,1.784954783,23.84375,628,-16.4791,-152.26,0,13,PYF,3,146.442968,0,none,149.9963559
296,-0.005025168,0.875,625,-16.4695,178.752,0,16,FJI,9,-11.56921826,0,none,448.6805786
297,-0.356674944,0.4,626,-16.46,145.58,0,2,AUS,13,0.055104939,2,Partially Effective,34168.01349
298,1.331150528,4.90625,629,-16.4796,-151.72,0,13,PYF,29,128.6315137,0,none,155.5980069
299,-0.017686101,0.7,630,-16.47,147.86,0,2,AUS,1,511.0136842,0,none,287.5034318
300,0.472196081,2.3125,631,-16.4891,178.826,1,16,FJI,9,-10.01585001,2,Partially Effective,491.4164098
301,-0.356674944,0.4,632,-16.48,139.27,0,2,AUS,5,0.000488326,0,none,7779.573692
302,1.530710687,8,635,-16.4994,-151.784,1,13,PYF,29,128.6315137,0,none,156.1620046
303,1.770788356,6.875,643,-16.5069,-151.764,0,13,PYF,29,128.6315137,0,none,156.5532051
304,-0.356674944,0.4,637,-16.49,147.85,0,2,AUS,1,511.0136842,0,none,281.6298674
305,0.048790164,0.75,646,-16.5125,146.001,0,2,AUS,5,0.096778039,2,Partially Effective,389.1331884
306,0.574809876,3.25,644,-16.5083,-145.462,0,13,PYF,0,3.158880953,0,none,214.1083376
307,4.553230217,101.25,663,-16.5397,-151.789,0,13,PYF,4,128.6315137,0,none,156.5170701
308,1.013415796,2.5,659,-16.5336,-151.734,0,13,PYF,13,128.6315137,0,none,156.759623
309,-0.107042736,0.7,656,-16.52,145.54,0,2,AUS,28,0.051002465,2,Partially Effective,31609.96063
310,-0.356674944,0.4,657,-16.52,150.28,0,2,AUS,0,0,1,Effective,208.7515922
311,4.165790936,91.1875,669,-16.546,-151.695,0,13,PYF,6,128.6315137,0,none,156.7198031
312,-0.130682382,0.6,674,-16.55,146.04,1,2,AUS,6,0.101322328,2,Partially Effective,345.7403217
313,0.09531018,0.8,676,-16.55,147.82,0,2,AUS,1,511.0136842,0,none,257.9209139
314,-0.356674944,0.4,680,-16.5856,145.976,0,2,AUS,8,0.086687636,2,Partially Effective,393.1685719
315,-0.356674944,0.4,681,-16.59,150.33,1,2,AUS,0,0,1,Effective,211.4700844
316,0.392221679,1.3,685,-16.62,-143.56,1,13,PYF,8,-1.16331578,0,none,181.5735589
317,1.837517024,13.6,687,-16.64,39.73,0,6,MOZ,61,409.0650094,0,none,65535
318,0.146334807,0.9375,688,-16.6587,146.002,1,2,AUS,9,0.085930447,2,Partially Effective,385.8058421
319,0.50034804,1.40625,690,-16.6715,145.948,0,2,AUS,11,0.078817774,2,Partially Effective,445.1405779
320,-0.477255972,0.325,695,-16.69,-151.04,1,13,PYF,8,145.216644,0,none,149.7394981
321,0.048790164,0.75,693,-16.6933,-179.974,0,16,FJI,106,14.5240607,0,none,21476.67048
322,-0.597837001,0.25,694,-16.6967,-178.595,0,16,FJI,1,-4.728463119,0,none,234.2558304
323,-0.410490276,0.375,699,-16.7228,-151.049,1,13,PYF,89,145.216644,0,none,150.5
324,0.262364264,1,700,-16.7278,-150.98,0,13,PYF,8,143.8097673,0,none,149.5394584
325,0.742566434,4.95,707,-16.73,146.27,1,2,AUS,5,0.139594359,2,Partially Effective,315.932592
326,0.555928758,2,703,-16.7355,-151.504,1,13,PYF,48,128.6315137,0,none,14824.11576
327,-0.130682382,0.6,710,-16.75,-151.42,1,13,PYF,22,128.6315137,0,none,38644.24222
328,-0.087176694,0.625,723,-16.779,179.93,1,16,FJI,13,-6.46950962,0,none,53814.51875
329,-0.223143551,0.5,719,-16.7745,179.2,1,16,FJI,14,-6.290035835,0,none,19329.30898
330,-0.356674944,0.4,724,-16.78,-153.96,0,13,PYF,0,2.835969429,0,none,125.9123014
331,-0.223143551,0.5,726,-16.7919,146.264,0,2,AUS,5,0.130349363,2,Partially Effective,352.3179864
332,0.117536061,1.125,727,-16.794,178.294,1,16,FJI,8,12.11505994,2,Partially Effective,430.2914557
333,0.801835659,1.9375,728,-16.7958,146.179,0,2,AUS,7,0.10812839,2,Partially Effective,426.0508388
334,-0.087176694,0.625,730,-16.7982,179.907,1,16,FJI,9,-6.491270632,0,none,44718.29724
335,-0.393042588,0.375,734,-16.8074,178.276,0,16,FJI,8,13.67522164,2,Partially Effective,427.8595675
336,-0.146477107,0.75,735,-16.8112,179.842,0,16,FJI,9,-6.769447484,0,none,18432.35383
337,-0.359834797,0.46875,736,-16.8114,-179.848,0,16,FJI,7,11.62423812,2,Partially Effective,64161.88773
338,-0.504163638,0.3125,737,-16.8122,179.287,0,16,FJI,50,-6.280954727,0,Unrated,19896.77186
339,-0.223143551,0.5,747,-16.8335,179.265,1,16,FJI,14,-6.150166503,0,none,10596.77773
340,-0.193942052,0.5625,746,-16.829,178.314,0,16,FJI,8,13.62382517,0,none,440.2661664
341,0.11886437,0.9125,759,-16.85,146.24,1,2,AUS,7,0.117030956,2,Partially Effective,393.2474464
342,-0.105360516,0.6,757,-16.85,-144.69,0.5,13,PYF,1,0.548750546,0,none,234.7191962
343,-0.356674944,0.4,758,-16.85,-144.9,0,13,PYF,0,1.18630032,0,none,200.3548981
344,-0.289909248,0.45,767,-16.8914,146.197,0,2,AUS,6,0.104206223,2,Partially Effective,458.271398
345,0.885831524,2.125,763,-16.8757,177.387,0,16,FJI,405,78.39607135,0,none,394.8592542
346,4.700630756,111.75,764,-16.879,-151.352,0,13,PYF,6,140.6648916,0,none,36580.61488
347,1.201359403,11.875,766,-16.8877,-39.0916,0,7,BRA,38,116.2937498,2,Partially Effective,28331.96163
348,0.46417848,1.3125,771,-16.918,177.358,0,16,FJI,405,73.95918161,0,none,413.1336552
349,0.403934991,1.2,772,-16.92,146,0,2,AUS,12,0.073215871,2,Partially Effective,593.1012069
350,-0.05314365,0.7,790,-16.95,149.18,0,2,AUS,0,0,1,Effective,215.8261329
351,0.09531018,0.8,782,-16.93,149.99,1,2,AUS,0,0,1,Effective,228.9172606
352,-0.410490276,0.375,791,-16.961,177.315,0,16,FJI,11,72.6752534,0,none,417.9199409
353,0.645991841,1.75,777,-16.9381,146.199,0,2,AUS,6,0.10087994,2,Partially Effective,488.0641808
354,0.078501874,0.8,792,-16.96,149.91,1,2,AUS,0,0,1,Effective,232.678001
355,-0.105360516,0.6,794,-16.99,146,0,2,AUS,9,0.070064392,2,Partially Effective,600.4776688
356,2.791165108,16,795,-16,145.967,0,2,AUS,3,0.083831576,2,Partially Effective,296.514986
357,-0.356674944,0.4,796,-17.03,119.62,1,2,AUS,0,1.19E-05,1,Effective,217.7029568
358,-0.356674944,0.4,797,-17.06,119.65,1,2,AUS,0,1.19E-05,1,Effective,213.4769534
359,-0.293846337,0.45,803,-17.09,119.61,0,2,AUS,0,1.19E-05,1,Effective,217.8837156
360,0.048790164,0.75,807,-17.1133,179.064,1,16,FJI,7,-0.920751456,0,none,439.0878681
361,-0.130682382,0.6,808,-17.11,119.63,1,2,AUS,0,1.19E-05,1,Effective,215.4375167
362,0.387363584,1.6,809,-17.11,151.84,0.5,2,AUS,0,5.11E+02,1,Effective,278.1052743
363,-0.026090254,0.7,810,-17.11,151.96,0.5,2,AUS,0,5.11E+02,1,Effective,300.6865154
364,-0.356674944,0.4,813,-17.12,152.07,1,2,AUS,0,5.11E+02,1,Effective,295.8181918
365,-0.410490276,0.375,814,-17.1364,178.525,1,16,FJI,10,88.36945861,0,none,2687.829289
366,-0.356674944,0.4,818,-17.14,152.13,1,2,AUS,0,5.11E+02,1,Effective,269.3382079
367,-0.356674944,0.4,821,-17.16,119.63,1,2,AUS,0,1.19E-05,1,Effective,214.8034529
368,0.262364264,1,820,-17.1667,177.015,0,16,FJI,7,87.79554478,0,none,285.2472872
369,-0.356674944,0.4,822,-17.16,146.01,0,2,AUS,6,0.0652817,0,none,58002.36347
370,-0.105360516,0.6,823,-17.2037,146.075,0,2,AUS,6,0.069621435,2,Partially Effective,56647.31858
371,0.717839793,1.75,824,-17.213,179.033,0,16,FJI,7,16.82292812,0,none,398.7369093
372,-0.356674944,0.4,828,-17.25,119.35,1,2,AUS,0,1.19E-05,1,Effective,223.5301368
373,0.019610357,0.75,830,-17.264,-179.495,1,16,FJI,3,7.32494466,0,none,265.5648685
374,-0.223143551,0.5,844,-17.287,178.223,0,16,FJI,31,97.23988265,0,Unrated,640.1657669
375,-0.597837001,0.25,842,-17.283,178.471,1,16,FJI,18,84.74545539,0,Unrated,488.5
376,-0.356674944,0.4,848,-17.28,119.37,0,2,AUS,0,1.19E-05,1,Effective,220.6592831
377,-0.356674944,0.4,860,-17.32,119.37,0,2,AUS,0,1.19E-05,1,Effective,216.6136854
378,0.048790164,0.75,861,-17.3303,178.592,1,16,FJI,16,85.50679986,0,none,486.1187016
379,-0.597837001,0.25,862,-17.3359,168.411,0.5,14,VUT,11,225.1776584,0,none,276.9118483
380,-0.597837001,0.25,863,-17.3471,178.523,1,16,FJI,17,86.12289615,0,none,476.4954533
381,-0.356674944,0.4,864,-17.36,119.38,0,2,AUS,0,1.19E-05,1,Effective,211.2047944
382,-0.356674944,0.4,865,-17.36,151.53,1,2,AUS,0,511.0136842,1,Effective,300.0918243
383,-0.356674944,0.4,866,-17.37,152.54,1,2,AUS,0,511.0136842,0,none,197.8940254
384,-0.23101773,0.5,867,-17.38,155.85,0,2,AUS,0,0,0,none,230.0147897
385,-0.356674944,0.4,881,-17.44,151.07,0,2,AUS,0,511.0136842,0,none,219.3860809
386,-0.356674944,0.4,877,-17.42,155.86,0,2,AUS,0,0,0,none,227.6882978
387,0.318288415,1.125,878,-17.4398,177.38,0,16,FJI,27,49.60856744,0,none,680.9049519
388,-0.356674944,0.4,882,-17.45,150.95,1,2,AUS,0,511.0136842,0,none,245.1547306
389,0.654925968,1.625,883,-17.4748,-149.816,0,13,PYF,81,283.265721,0,none,161.6313236
390,0.155577214,0.875,900,-17.49,-149.85,0,13,PYF,54,283.265721,0,none,158.7027567
391,-0.130682382,0.6,887,-17.47,146.41,1,2,AUS,7,0.080864415,2,Partially Effective,606
392,-0.356674944,0.4,888,-17.47,151.61,1,2,AUS,0,511.0136842,1,Effective,284.4589111
393,0.530195538,1.4125,894,-17.48,-149.89,1,13,PYF,54,283.265721,0,none,156.480942
394,-0.356674944,0.4,895,-17.48,-39.03,1,7,BRA,63,98.32039679,2,Partially Effective,859.2876546
395,-0.597837001,0.25,897,-17.4951,168.402,0,14,VUT,21,236.6030626,0,none,40758.38958
396,-0.223143551,0.5,899,-17.498,-149.756,0,13,PYF,356,283.265721,0,none,165.1772755
397,0.048790164,0.75,904,-17.5176,-149.51,0,13,PYF,60,295.3835558,0,none,193.7188972
398,0.562464798,1.65,905,-17.5194,-149.602,1,13,PYF,9790,295.3835558,0,none,183.3099141
399,-0.130682382,0.6,933,-17.5,118.96,0,2,AUS,0,1.19E-05,1,Effective,228.1620504
400,1.274151407,5.0625,910,-17.539,177.353,0,16,FJI,56,49.68082974,0,none,442.0047117
401,-0.356674944,0.4,908,-17.52,146.5,0,2,AUS,5,0.068193361,2,Partially Effective,548.6701556
402,-0.410490276,0.375,909,-17.5363,168.474,1,14,VUT,66,243.5228567,0,none,42987.95142
403,2.085672091,7.75,911,-17.5422,-149.902,0,13,PYF,30,283.265721,0,none,155.9284757
404,-0.356674944,0.4,919,-17.56,118.97,1,2,AUS,0,1.19E-05,1,Effective,232.7807589
405,1.272373325,5.25,914,-17.5603,-149.631,1,13,PYF,9790,289.2830632,0,none,178.7702111
406,0.697882901,2.3125,917,-17.5689,177.302,1,16,FJI,32,50.24239198,0,none,392.9027508
407,-0.223143551,0.5,928,-17.5838,177.09,0,16,FJI,14,63.62327145,2,Partially Effective,346.5143896
408,-0.130682382,0.6,920,-17.56,168.23,0,14,VUT,15,245.1682814,0,none,545.2492154
409,-0.223143551,0.5,925,-17.5827,178.94,1,16,FJI,15,98.12212848,0,none,486.8977478
410,0.517132865,3.625,929,-17.5871,-149.852,0,13,PYF,30,283.265721,0,none,156.3968083
411,-0.356674944,0.4,930,-17.58,118.94,0,2,AUS,0,1.19E-05,1,Effective,234.5
412,0.072719241,1.1875,934,-17.6137,168.216,0,14,VUT,8,246.7368647,0,none,314.7892653
413,0.617735736,2.25,935,-17.6164,-149.62,1,13,PYF,81,289.2830632,0,none,172.3453136
414,0.374527406,1.1875,936,-17.6168,177.225,0,16,FJI,24,54.16986997,0,none,385.4977556
415,-0.356674944,0.4,937,-17.61,118.96,0,2,AUS,0,1.19E-05,1,Effective,232.0033305
416,0.262364264,1,961,-17.6769,177.076,1,16,FJI,18,63.68555363,2,Partially Effective,409.2771197
417,-0.248833485,0.5,942,-17.6415,168.141,1,14,VUT,32,248.0956167,0,none,303.0756496
418,2.172486785,30,949,-17.6563,-149.605,0,13,PYF,81,295.3835558,0,none,165.5614595
419,1.349084101,5.8125,947,-17.6517,177.268,0,16,FJI,45,52.07309722,0,none,426.6344529
420,0.155577214,0.9375,951,-17.6567,177.139,0,16,FJI,18,59.60269304,2,Partially Effective,397.4045567
421,0.325054727,2.9,954,-17.66,-39,0.5,7,BRA,47,105.7611686,3,Not Effective,1282.69599
422,-0.105360516,0.6,955,-17.66,146.46,0,2,AUS,6,0.022415247,2,Partially Effective,679.3273572
423,-0.356674944,0.4,957,-17.66,150.83,0,2,AUS,0,511.0136842,0,none,224.5156177
424,-0.223143551,0.5,959,-17.6732,-179.336,1,16,FJI,2,-5.272596601,0,none,272.4097797
425,1.193922468,3,960,-17.6745,177.235,0,16,FJI,45,53.75935259,2,Partially Effective,428.7190243
426,-0.077961541,0.625,962,-17.6783,177.167,1,16,FJI,24,57.7644137,2,Partially Effective,413.5186475
427,0.356474904,1.375,964,-17.6909,177.313,0,16,FJI,45,52.68522159,0,none,471.2692002
428,2.204026582,11.40625,967,-17.7156,-149.584,0,13,PYF,427,295.3835558,0,none,153.7785067
429,0.40043994,1.25,986,-17.7333,177.151,0,16,FJI,27,58.95442252,2,Partially Effective,445.7629203
430,-0.597837001,0.25,970,-17.7175,168.212,0.5,14,VUT,116,259.4988908,0,none,320.9126985
431,-0.243678663,0.5,1020,-17.7,148.46,1,2,AUS,1,-3.69E-06,0,none,297.6108842
432,0.015673267,0.75,975,-17.71,150.74,0,2,AUS,0,511.0136842,0,none,217.8757198
433,0.728143366,2,976,-17.7206,177.276,1,16,FJI,45,52.89007626,0,none,473.6759528
434,0.774472318,3.90625,983,-17.7314,176.873,0,16,FJI,10,78.91535983,0,none,318.9368439
435,1.713797928,5.25,987,-17.7333,177.181,0,16,FJI,27,57.22961997,2,Partially Effective,447.0433766
436,0.019610357,0.75,1000,-17.7382,168.278,1,14,VUT,99,265.3876288,0,none,13721.131
437,0.048790164,0.75,1008,-17.749,177.433,0,16,FJI,115,52.84993441,0,none,22713.81472
438,-0.333783003,0.4375,1009,-17.7539,177.142,0,16,FJI,18,59.37011365,2,Partially Effective,449.6922416
439,2.036666853,9.75,1011,-17.7608,177.194,1,16,FJI,27,56.86529376,2,Partially Effective,452.1792741
440,-0.356674944,0.4,1013,-17.77,146.45,0,2,AUS,5,0.001609865,2,Partially Effective,728.6761919
441,-0.130682382,0.6,1014,-17.77,150.63,1,2,AUS,0,511.0136842,0,none,223.410658
442,-0.410490276,0.375,1015,-17.7867,-39.0448,0,7,BRA,39,105.5542124,3,Not Effective,10755.29122
443,-0.410490276,0.375,1021,-17.8018,177.204,0,16,FJI,28,56.7522721,2,Partially Effective,440.2380546
444,2.312535424,9.8,1019,-17.7,-38.94,0,7,BRA,43,118.9228359,3,Not Effective,1244.325073
445,1.678274315,5.375,1022,-17.803,-149.305,0,13,PYF,60,295.3835558,0,none,39804.93139
446,0.304480946,1.25,1029,-17.8497,177.176,1,16,FJI,28,59.18383877,2,Partially Effective,411.1424452
447,-0.001328524,0.95,1025,-17.83,148.5,1,2,AUS,1,-4.76E-06,0,none,261.6404303
448,0.757563616,3.3,1031,-17.86,148.47,1,2,AUS,1,-4.76E-06,0,none,263.860581
449,-0.356674944,0.4,1032,-17.88,148.51,0,2,AUS,1,-4.76E-06,0,none,254.2111819
450,-0.597837001,0.25,1033,-17.9008,-38.6602,1,7,BRA,22,35.58700496,2,Partially Effective,752.2310489
451,-0.130682382,0.6,1034,-17.94,146.16,0,2,AUS,35,0.0030304,0,none,27444.99703
452,0.208477156,1.0125,1035,-17.9625,-38.6956,0,7,BRA,23,35.85835942,2,Partially Effective,828.1628461
453,-0.356674944,0.4,1050,-17.98,-38.67,1,7,BRA,23,36.84204884,2,Partially Effective,782.4433694
454,-0.597837001,0.25,1048,-17.9786,179.225,1,16,FJI,29,216.5982467,2,Partially Effective,349.7783653
455,-0.15394239,0.575,1051,-17.9971,-38.6713,1,7,BRA,23,39.52403895,2,Partially Effective,785.0638002
456,0.916290732,2.2,1052,-17,-149.59,1,13,PYF,6,298.4476586,0,none,157.1395303
457,-0.130682382,0.6,1053,-18.03,-174.33,1,15,TON,0,-20.98217848,0,none,230
458,-0.356674944,0.4,1057,-18.05,146.2,0,2,AUS,8,-0.000824413,0,none,4270.530194
459,-0.105360516,0.6,1056,-18.05,-163.19,1,10,CIS,0,2.095569429,0,none,112.3123818
460,-0.597837001,0.25,1058,-18.065,177.268,1,16,FJI,23,61.90702947,0,none,285.9012128
461,-0.005025168,0.7,1059,-18.07,-141,1,13,PYF,1,-2.099661297,0,none,141.4301054
462,-0.356674944,0.4,1060,-18.07,149.61,0,2,AUS,0,511.0136842,0,none,194.5395376
463,-0.223143551,0.5,1071,-18.1668,178.387,0,16,FJI,172,94.46901832,0,none,51749.63839
464,-0.356674944,0.4,1068,-18.14,146.28,0,2,AUS,6,-0.001206045,0,none,5404.442788
465,-0.495439794,0.3125,1069,-18.1593,177.43,0.5,16,FJI,262,60.41550886,0,Unrated,21356.6281
466,0.601110636,3,1072,-18.1802,178.478,0,16,FJI,1532,94.58099821,0,none,46645.57017
467,-0.597837001,0.25,1074,-18.1917,177.602,1,16,FJI,41,121.7417762,0,none,65535
468,0.247348121,1.125,1075,-18.1997,177.65,0,16,FJI,41,119.4179147,0,Unrated,65535
469,0.418623762,1.3,1077,-18.26,147.38,1,2,AUS,2,0.05479352,2,Partially Effective,312.3835087
470,-0.504163638,0.3125,1079,-18.3375,178.15,0,16,FJI,52,104.1270818,2,Partially Effective,46458.71333
471,0.980003376,4,1081,-18.3802,178.199,1,16,FJI,52,103.7409433,0,none,21931.35484
472,-0.597837001,0.25,1082,-18.4019,178.065,0,16,FJI,24,114.1150748,2,Partially Effective,32171.97291
473,-0.223143551,0.5,1083,-18.4021,178.103,0,16,FJI,24,108.0345867,2,Partially Effective,33042.5
474,-0.23101773,0.5,1091,-18.41,147.45,1,2,AUS,2,0.048616236,2,Partially Effective,350.0055579
475,-0.005025168,0.7,1096,-18.44,147.06,0,2,AUS,3,0.197224725,2,Partially Effective,468.7185326
476,0.832909123,2,1095,-18.4461,178.056,0,16,FJI,24,109.7965101,0,none,14465.28548
477,-0.356674944,0.4,1097,-18.46,147,0.5,2,AUS,3,0.17062514,2,Partially Effective,529.9192608
478,-0.356674944,0.4,1098,-18.47,146.88,1,2,AUS,3,0.126157508,2,Partially Effective,560.891528
479,-0.005025168,0.7,1099,-18.47,147.06,0,2,AUS,3,0.190278679,2,Partially Effective,484.910123
480,0.438254931,1.25,1103,-18.5492,146.488,0,2,AUS,10,0.061684327,0,none,13416.81744
481,-0.356674944,0.4,1104,-18.54,147.53,0,2,AUS,2,0.028445073,2,Partially Effective,430.4858387
482,-0.356674944,0.4,1113,-18.63,147.08,0.5,2,AUS,4,0.139354008,2,Partially Effective,480.0345475
483,-0.356674944,0.4,1112,-18.62,147.44,1,2,AUS,3,0.204359236,2,Partially Effective,482.5493061
484,1.878736123,8.75,1114,-18.6567,147.025,0,2,AUS,4,0.118726546,2,Partially Effective,492.7928466
485,1.547623724,26.0625,1115,-18.6573,146.543,0,2,AUS,7,0.061130548,0,none,22281.63776
486,-0.356674944,0.4,1116,-18.65,147.4,0,2,AUS,3,0.253648561,2,Partially Effective,479.2085374
487,-0.356674944,0.4,1117,-18.65,147.71,1,2,AUS,2,0.007397771,2,Partially Effective,503.7928452
488,2.529720666,12.25,1125,-18.6872,147.097,0,2,AUS,4,0.12719937,2,Partially Effective,480.1021333
489,2.224199705,9,1129,-18.6915,146.692,0,2,AUS,6,0.071011487,2,Partially Effective,575.3638475
490,-0.356674944,0.4,1130,-18.69,-174.04,0,15,TON,14,-20.3148996,0,none,32952.5
491,0.09531018,0.8,1135,-18.72,-174.15,0,15,TON,8,-20.4264125,0,none,48818.31771
492,0.530628251,1.4,1132,-18.7125,-174.108,1,15,TON,8,-19.71506802,0,none,51090.11003
493,-0.077961541,0.625,1136,-18.737,147.272,0,2,AUS,4,0.170066536,2,Partially Effective,467.2160811
494,-0.356674944,0.4,1139,-18.73,147.72,1,2,AUS,2,0.003423739,2,Partially Effective,579.62463
495,-0.597837001,0.25,1143,-18.7979,147.521,0,2,AUS,3,0.207529829,2,Partially Effective,496.9945598
496,0.429065909,1.4375,1141,-18.7958,169.007,0,14,VUT,17,33.47319094,0,none,44733.32045
497,0.405465108,1.2,1144,-18.8029,147.65,0,2,AUS,2,0.087116599,2,Partially Effective,600.4754232
498,-0.223143551,0.5,1145,-18.8148,168.402,0,14,VUT,17,3.5860169,0,none,302.0889681
499,0.143379673,0.9,1153,-18.83,147.63,0,2,AUS,2,0.09532427,2,Partially Effective,582.2720709
500,-0.121832594,0.6875,1150,-18.82,159.78,0,10,CIS,0,0,0,none,203.8170096
501,-0.079791035,0.75,1151,-18.835,159.795,0,10,CIS,0,0,0,none,203.6484562
502,0.09531018,0.8,1154,-18.8433,-159.802,1,10,CIS,1,7.992129167,0,none,133.224979
503,-0.356674944,0.4,1160,-18.85,146.54,0,2,AUS,12,0.053842241,2,Partially Effective,1878.516606
504,0.09531018,0.8,1162,-18.87,147.71,1,2,AUS,2,0.024340037,2,Partially Effective,718.4122035
505,-0.180850056,0.5625,1163,-18.8867,159.825,0,10,CIS,0,0,0,none,204.3251736
506,-0.356674944,0.4,1165,-18.93,-159.76,0,10,CIS,1,7.37735,0,none,131.6430589
507,0.546590449,1.4375,1166,-18.9561,146.956,0,2,AUS,28,0.071178723,2,Partially Effective,624.2824371
508,0.024395082,0.8,1167,-18.98,-169.9,0,17,NIE,34,-3.502811438,0,none,172.9906106
509,0.238117089,1.2,1168,-18.99,152.34,1,2,AUS,0,511.0136842,0,none,305.9470357
510,-0.356674944,0.4,1170,-18,-163.17,1,10,CIS,0,2.095569429,0,none,111.1564653
511,-0.223143551,0.5,1172,-19.0033,178.34,1,16,FJI,3,224.7738798,0,none,40226.47977
512,-0.504163638,0.3125,1173,-19.0383,178.457,0,16,FJI,6,272.1158084,0,none,7141.482017
513,-0.597837001,0.25,1175,-19.0608,178.338,1,16,FJI,7,169.0280898,0,Unrated,51413.68724
514,-0.017686101,0.7,1178,-19.06,-169.93,1,17,NIE,20,-3.502811438,0,none,174.3913258
515,-0.546638398,0.28125,1179,-19.1219,146.881,0,2,AUS,42,0.056452426,0,Unrated,23552.34091
516,0.255459807,1.55,1181,-19.13,-169.91,0,17,NIE,1,-3.502811438,0,none,172.7933993
517,-0.180850056,0.55,1195,-19.1,152.39,0,2,AUS,0,511.0136842,0,none,351.5023635
518,0.088648194,0.9375,1190,-19.1886,146.835,0,2,AUS,8,0.052007462,0,Unrated,50582.40202
519,-0.005025168,0.7,1191,-19.18,152.27,1,2,AUS,0,511.0136842,0,none,260.8615312
520,-0.190972896,0.8125,1192,-19.1981,146.815,0,2,AUS,549,0.050824277,0,Unrated,54019.09725
